0.362162162162162	-0.4	2.3
0.51	-7.2	1.3
0.6	-10.4	1.6
0.68	-15.3	1.3
0.76	-19.4	1.7
0.835	-20.7	2.1
0.905	-21.4	2.4
0.98	-23.3	2.3
1.07	-30.1	2.7
1.19	-31.4	4.8
