0.51 -0.1 0.1
0.6 -0.1 0.2
0.68 -0.2 0.2
0.76 -0.1 0.4
0.835 -0.1 0.5
0.905 -1.0 0.6
0.98 -2.3 0.7
1.07 -4.3 1.1
1.19 -4.3 1.8
