0.35	-6.01	0.45
0.45	-8.59	0.34
0.55	-10.92	0.34
0.65	-14.44	0.49
0.75	-16.33	0.56
0.85	-17.36	0.62
0.95	-22.11	0.78
1.05	-24.81	1.03
1.15	-26.51	1.03
1.25	-29.47	1.24
1.35	-32.57	1.67
1.45	-32.03	1.89
