0.362162162162162	0	0.1
0.51	0	0.1
0.6	-0.3	0.2
0.68	-1.3	0.3
0.76	-0.7	0.5
0.835	-3	0.7
0.905	-3.6	0.8
0.98	-5.5	1.1
