1.31 0.99 0.02
1.35 0.98 0.02
1.41 0.96 0.03
1.43 0.96 0.04
1.45 0.94 0.04
1.47 0.97 0.04
1.49 0.96 0.04
1.51 0.97 0.03
1.53 0.90 0.03
1.55 0.86 0.03
1.57 0.86 0.04
1.59 0.79 0.04
1.61 0.79 0.04
1.63 0.69 0.04
1.65 0.63 0.04
1.67 0.56 0.04
1.69 0.49 0.03
1.71 0.44 0.03
1.73 0.51 0.03
1.75 0.55 0.03
1.77 0.59 0.04
1.79 0.65 0.05
1.81 0.74 0.04
1.83 0.79 0.04
1.85 0.80 0.04
1.87 0.82 0.04
1.89 0.83 0.05
