  0.8250000       0.4140000       2.8999999E-02
  0.8350000       0.4870000       3.2000002E-02
  0.8450000       0.5620000       3.3000000E-02
  0.8550000       0.5120000       2.5000000E-02
  0.8650000       0.5700000       2.9999999E-02
  0.8750000       0.5570000       2.3000000E-02
  0.8850000       0.5450000       2.6000001E-02
  0.8950000       0.5740000       3.5000000E-02
  0.9050000       0.5220000       3.3000000E-02
  0.9150000       0.6010000       2.8999999E-02
  0.9250000       0.5940000       2.9999999E-02
  0.9350000       0.5950000       3.2000002E-02
  0.9450000       0.6320000       3.5000000E-02
  0.9650000       0.6660000       2.6000001E-02
  0.9850000       0.6800000       2.3000000E-02
   1.010000       0.7390000       2.4000000E-02
   1.030000       0.7510000       2.4000000E-02
   1.070000       0.7870000       2.2000000E-02
   1.110000       0.8320000       2.1000000E-02
   1.150000       0.8560000       1.8999999E-02
   1.190000       0.9080000       1.5000000E-02
   1.230000       0.9650000       1.7000001E-02
   1.270000        1.022000       1.5000000E-02
   1.310000        1.062000       2.0000000E-02
   1.330000        1.082000       2.0000000E-02
   1.350000        1.066000       2.0000000E-02
   1.370000        1.112000       2.1000000E-02
   1.390000        1.075000       2.2000000E-02
   1.410000        1.089000       2.1000000E-02
   1.430000        1.052000       2.1000000E-02
   1.450000       0.9970000       2.0000000E-02
   1.470000       0.8960000       1.8999999E-02
   1.490000       0.7570000       1.4000000E-02
   1.510000       0.6960000       1.6000001E-02
   1.530000       0.6770000       1.7000001E-02
   1.550000       0.6200000       1.7000001E-02
   1.580000       0.5160000       3.2000002E-02
   1.620000       0.5010000       3.5000000E-02
   1.740000       8.3999999E-02   2.0000000E-02
   1.780000       0.2720000       2.8999999E-02
   1.820000       0.3440000       3.7000000E-02
   1.860000       0.5480000       3.4000002E-02
   1.920000       0.6470000       2.8999999E-02
   1.960000       0.6330000       3.4000002E-02
   2.000000       0.4530000       4.5000002E-02
   2.040000       0.4530000       2.8000001E-02
   2.080000       0.4750000       2.0000000E-02
   2.120000       0.4830000       2.9999999E-02
   2.160000       0.4820000       2.8999999E-02
   2.200000       0.5000000       7.0000000E-02
   2.240000       0.4600000       7.0000000E-02
   2.280000       0.4420000       5.0000001E-02 
   2.320000       0.4930000       5.2000001E-02
   2.380000       0.4450000       4.8000000E-02
   2.440000       0.4500000       4.8999999E-02
   2.520000       0.4710000       5.0999999E-02
