0.73    -10.0   0.5   
0.82    -14.5   1.5
0.90    -16.5   1.5
0.94    -17.0   0.6
0.98    -18.0   1.2
1.02    -18.5   1.0
1.06    -18.2   0.7
1.10    -21.4   0.5
1.14    -21.1   0.5
1.18    -22.4   0.5
1.22    -23.5   0.6
1.26    -23.9   0.7
1.30    -23.8   0.7
1.34    -26.4   0.7
1.38    -25.0   0.9
1.44    -27.4   0.6
1.52    -26.7   0.7
1.60    -25.6   1.0
1.72    -22.8   1.0

