0.720	-7.5	0.9   
0.740	-8.5	1.1
0.760	-9.0	1.25
0.800	-10.5	1.5
0.820	-10.6	1.5
0.850	-12.0	1.8
0.870	-11.5	1.45
0.900	-12.7	2.1
0.950	-15.6	2.3
1.000	-16.2	2.75
1.050	-18.0	2.9	
1.100	-19.3	3.2 

