  0.8250000       40.40000        2.200000
  0.8350000       44.40000        2.600000
  0.8450000       48.80000        2.900000
  0.8550000       46.50000        2.100000
  0.8650000       50.00000        2.700000
  0.8750000       49.60000        2.000000
  0.8850000       49.30000        2.300000
  0.8950000       51.20000        3.200000
  0.9050000       48.80000        2.900000
  0.9150000       53.30000        2.800000
  0.9250000       53.10000        2.900000
  0.9350000       53.50000        3.100000
  0.9450000       55.70000        3.600000
  0.9650000       58.20000        2.800000
  0.9850000       59.40000        2.600000
   1.010000       63.30000        2.400000
   1.030000       64.40000        2.500000
   1.070000       67.20000        2.400000
   1.110000       70.50000        2.400000
   1.150000       72.40000        2.300000
   1.190000       76.30000        0.9000000
   1.230000       81.00000        2.900000
   1.270000       86.30000        2.900000
   1.310000       94.50000        4.200000
   1.330000       95.40000        2.600000
   1.350000       104.1000        2.200000
   1.370000       107.4000        2.000000
   1.390000       114.4000        1.600000
   1.410000       122.7000        1.400000
   1.430000       133.8000        1.400000
   1.450000       137.5000        1.400000
   1.470000       143.0000        1.500000
   1.490000       150.4000        1.600000
   1.510000       152.0000        1.800000
   1.530000       152.3000        2.000000
   1.550000       155.5000        1.900000
   1.580000       172.8000        7.800000
   1.620000       166.1000        6.500000
   1.740000       48.10000        5.400000
   1.780000       78.40000        5.200000
   1.820000       84.00000        5.900000
   1.860000       90.90000        6.000000
   1.920000       107.2000        5.100000
   1.960000       127.1000        4.700000
   2.000000       121.4000        11.70000
   2.040000       120.1000        6.600000
   2.080000       117.5000        9.600000
   2.120000       113.4000        5.500000
   2.160000       109.7000        7.000000
   2.200000       111.2000        15.10000
   2.240000       112.7000        14.70000
   2.280000       112.6000        10.80000
   2.320000       115.7000        11.80000    
   2.380000       111.2000        9.000000    
   2.440000       123.2000        10.80000    
   2.520000       118.3000        11.60000 
