  1.58000004   0.104999997   0.0199999996 
  1.62         0.150000006   0.0199999996
  1.65999997   0.307999998   0.0240000002  
  1.70000005   0.374000013   0.0390000008 
  1.74000001   0.428000003   0.0379999988   
  1.77999997   0.479999989   0.0299999993 
  1.82000005   0.458000004   0.0350000001 
  1.86000001   0.442999989   0.0340000018   
  1.91999996   0.351999998   0.0280000009  
  1.96000004   0.333999991   0.0450000018 
  2.           0.31099999    0.0379999988  
  2.03999996   0.31400001    0.0359999985  
  2.07999992   0.354999989   0.0309999995  
  2.11999989   0.375999987   0.0250000004
  2.16000009   0.377999991   0.0299999993 
  2.20000005   0.389999986   0.0599999987  
  2.24000001   0.404000014   0.0599999987  
  2.27999997   0.374000013   0.0590000004  
  2.31999993   0.367000014   0.075000003   
  2.38000011   0.388000011   0.0520000011  
  2.44000006   0.444999993   0.063000001   
  2.51999998   0.488000005   0.061999999 

